date,depto,num
21/10/2018,VALLE,20
21/10/2018,VALLE,21
22/10/2018,ANTIOQUIA,28
22/10/2018,ANTIOQUIA,22
22/10/2018,ANTIOQUIA,26
22/10/2018,ANTIOQUIA,-
22/10/2018,ANTIOQUIA,48
22/10/2018,ANTIOQUIA,37
22/10/2018,ATLÁNTICO,52
22/10/2018,BOLÍVAR,28
22/10/2018,BOYACÁ,27
22/10/2018,CALDAS,42
22/10/2018,CAUCA,48
22/10/2018,CAUCA,50
22/10/2018,CÓRDOBA,41
22/10/2018,CUNDINAMARCA,34
22/10/2018,CUNDINAMARCA,25
22/10/2018,CUNDINAMARCA,49
22/10/2018,CUNDINAMARCA,63
22/10/2018,CUNDINAMARCA,10
22/10/2018,CUNDINAMARCA,36
22/10/2018,CUNDINAMARCA,56
22/10/2018,HUILA,43
22/10/2018,MAGDALENA,62
22/10/2018,NARIÑO,37
22/10/2018,PUTUMAYO,45
22/10/2018,VALLE,32
22/10/2018,VALLE,66
22/10/2018,VALLE,29
22/10/2018,VALLE,14
22/10/2018,VALLE,28
22/10/2018,VALLE,20
22/10/2018,VICHADA,29
23/10/2018,ANTIOQUIA,32
23/10/2018,ANTIOQUIA,25
23/10/2018,ANTIOQUIA,38
23/10/2018,ANTIOQUIA,49
23/10/2018,ANTIOQUIA,28
23/10/2018,ANTIOQUIA,48
23/10/2018,ANTIOQUIA,27
23/10/2018,ANTIOQUIA,51
23/10/2018,ATLÁNTICO,34
23/10/2018,ATLÁNTICO,85
23/10/2018,BOYACÁ,25
23/10/2018,CAUCA,43
23/10/2018,CAUCA,31
23/10/2018,CAUCA,30
23/10/2018,CAUCA,36
23/10/2018,CHOCÓ,34
23/10/2018,CHOCÓ,24
23/10/2018,CÓRDOBA,33
23/10/2018,CÓRDOBA,27
23/10/2018,CUNDINAMARCA,32
23/10/2018,NARIÑO,26
23/10/2018,NORTE DE SANTANDER,40
23/10/2018,RISARALDA,35
23/10/2018,SANTANDER,20
23/10/2018,SANTANDER,34
23/10/2018,SUCRE,28
23/10/2018,VALLE,27
23/10/2018,VALLE,27
23/10/2018,VALLE,46
23/10/2018,VALLE,19
23/10/2018,VALLE,22
23/10/2018,VALLE,19
23/10/2018,VALLE,39
23/10/2018,VALLE,16
23/10/2018,VALLE,65
23/10/2018,VALLE,15
24/10/2018,ANTIOQUIA,31
24/10/2018,ANTIOQUIA,22
24/10/2018,ANTIOQUIA,21
24/10/2018,ANTIOQUIA,68
24/10/2018,ANTIOQUIA,46
24/10/2018,ANTIOQUIA,0
24/10/2018,BOLÍVAR,28
24/10/2018,CAUCA,48
24/10/2018,CAUCA,34
24/10/2018,CUNDINAMARCA,32
24/10/2018,GUAJIRA,64
24/10/2018,GUAJIRA,30
24/10/2018,HUILA,52
24/10/2018,NORTE DE SANTANDER,38
24/10/2018,PUTUMAYO,27
24/10/2018,PUTUMAYO,48
24/10/2018,SANTANDER,37
24/10/2018,SANTANDER,55
24/10/2018,VALLE,23
24/10/2018,VALLE,38
24/10/2018,VALLE,18
25/10/2018,ANTIOQUIA,21
25/10/2018,ANTIOQUIA,40
25/10/2018,ANTIOQUIA,43
25/10/2018,ANTIOQUIA,29
25/10/2018,ATLÁNTICO,58
25/10/2018,BOYACÁ,29
25/10/2018,CAUCA,27
25/10/2018,CAUCA,34
25/10/2018,CAUCA,28
25/10/2018,CÓRDOBA,43
25/10/2018,CUNDINAMARCA,32
25/10/2018,CUNDINAMARCA,29
25/10/2018,MAGDALENA,21
25/10/2018,META,42
25/10/2018,QUINDÍO,44
25/10/2018,RISARALDA,27
25/10/2018,SUCRE,54
25/10/2018,TOLIMA,24
25/10/2018,VALLE,54
25/10/2018,VALLE,59
25/10/2018,VALLE,42
25/10/2018,VALLE,37
25/10/2018,VALLE,26
26/10/2018,ANTIOQUIA,34
26/10/2018,ANTIOQUIA,49
26/10/2018,ANTIOQUIA,71
26/10/2018,ANTIOQUIA,35
26/10/2018,ANTIOQUIA,23
26/10/2018,ANTIOQUIA,34
26/10/2018,ANTIOQUIA,17
26/10/2018,ANTIOQUIA,26
26/10/2018,ATLÁNTICO,25
26/10/2018,BOLÍVAR,33
26/10/2018,BOYACÁ,7
26/10/2018,CAUCA,35
26/10/2018,CAUCA,52
26/10/2018,CESAR,30
26/10/2018,CESAR,25
26/10/2018,CESAR,43
26/10/2018,CHOCÓ,34
26/10/2018,CHOCÓ,21
26/10/2018,CÓRDOBA,27
26/10/2018,CÓRDOBA,25
26/10/2018,CUNDINAMARCA,33
26/10/2018,CUNDINAMARCA,29
26/10/2018,CUNDINAMARCA,33
26/10/2018,CUNDINAMARCA,41
26/10/2018,CUNDINAMARCA,38
26/10/2018,CUNDINAMARCA,30
26/10/2018,GUAJIRA,23
26/10/2018,GUAJIRA,19
26/10/2018,GUAJIRA,16
26/10/2018,HUILA,18
26/10/2018,NARIÑO,28
26/10/2018,NARIÑO,37
26/10/2018,NARIÑO,28
26/10/2018,NARIÑO,29
26/10/2018,QUINDÍO,29
26/10/2018,SANTANDER,28
26/10/2018,SANTANDER,42
26/10/2018,SUCRE,30
26/10/2018,TOLIMA,36
26/10/2018,VALLE,38
26/10/2018,VALLE,30
26/10/2018,VALLE,33
26/10/2018,VALLE,17
26/10/2018,VALLE,21
26/10/2018,VALLE,24
26/10/2018,VALLE,40
26/10/2018,VALLE,19
26/10/2018,VALLE,28
26/10/2018,VICHADA,39
27/10/2018,ANTIOQUIA,32
27/10/2018,ANTIOQUIA,35
27/10/2018,ANTIOQUIA,38
27/10/2018,ANTIOQUIA,25
27/10/2018,ANTIOQUIA,25
27/10/2018,ANTIOQUIA,38
27/10/2018,ANTIOQUIA,28
27/10/2018,ANTIOQUIA,47
27/10/2018,ARAUCA,22
27/10/2018,ATLÁNTICO,26
27/10/2018,CALDAS,56
27/10/2018,CALDAS,21
27/10/2018,CALDAS,27
27/10/2018,CAUCA,49
27/10/2018,CHOCÓ,29
27/10/2018,CUNDINAMARCA,32
27/10/2018,CUNDINAMARCA,46
27/10/2018,MAGDALENA,18
27/10/2018,NARIÑO,23
27/10/2018,NARIÑO,23
27/10/2018,NARIÑO,33
27/10/2018,RISARALDA,18
27/10/2018,RISARALDA,34
27/10/2018,SANTANDER,34
27/10/2018,SUCRE,74
27/10/2018,TOLIMA,18
27/10/2018,VALLE,24
27/10/2018,VALLE,21
27/10/2018,VALLE,20
27/10/2018,VALLE,27
27/10/2018,VALLE,23
27/10/2018,VALLE,47
28/10/2018,ANTIOQUIA,44
28/10/2018,ANTIOQUIA,43
28/10/2018,ANTIOQUIA,20
28/10/2018,ATLÁNTICO,39
28/10/2018,ATLÁNTICO,22
28/10/2018,ATLÁNTICO,31
28/10/2018,ATLÁNTICO,26
28/10/2018,BOLÍVAR,39
28/10/2018,BOLÍVAR,27
28/10/2018,CALDAS,48
28/10/2018,CAUCA,24
28/10/2018,CAUCA,43
28/10/2018,CAUCA,24
28/10/2018,CAUCA,28
28/10/2018,CAUCA,23
28/10/2018,CAUCA,23
28/10/2018,CESAR,34
28/10/2018,CHOCÓ,27
28/10/2018,CÓRDOBA,43
28/10/2018,CUNDINAMARCA,26
28/10/2018,CUNDINAMARCA,27
28/10/2018,CUNDINAMARCA,28
28/10/2018,CUNDINAMARCA,21
28/10/2018,CUNDINAMARCA,38
28/10/2018,GUAVIARE,52
28/10/2018,HUILA,40
28/10/2018,META,47
28/10/2018,META,28
28/10/2018,META,34
28/10/2018,NARIÑO,26
28/10/2018,NARIÑO,23
28/10/2018,NARIÑO,28
28/10/2018,NARIÑO,41
28/10/2018,NORTE DE SANTANDER,37
28/10/2018,NORTE DE SANTANDER,28
28/10/2018,RISARALDA,26
28/10/2018,SAN ANDRÉS,23
28/10/2018,SAN ANDRÉS,24
28/10/2018,SAN ANDRÉS,28
28/10/2018,SAN ANDRÉS,30
28/10/2018,SUCRE,33
28/10/2018,TOLIMA,17
28/10/2018,VALLE,22
28/10/2018,VALLE,33
28/10/2018,VALLE,21
28/10/2018,VALLE,22
28/10/2018,VALLE,22
28/10/2018,VALLE,19
28/10/2018,VALLE,19
29/10/2018,ANTIOQUIA,35
29/10/2018,ANTIOQUIA,41
29/10/2018,ANTIOQUIA,25
29/10/2018,ANTIOQUIA,29
29/10/2018,ANTIOQUIA,23
29/10/2018,BOLÍVAR,28
29/10/2018,BOLÍVAR,30
29/10/2018,BOLÍVAR,21
29/10/2018,BOLÍVAR,26
29/10/2018,BOYACÁ,42
29/10/2018,BOYACÁ,50
29/10/2018,CAUCA,42
29/10/2018,CAUCA,60
29/10/2018,CAUCA,24
29/10/2018,CAUCA,25
29/10/2018,CAUCA,35
29/10/2018,CAUCA,43
29/10/2018,CAUCA,53
29/10/2018,CAUCA,22
29/10/2018,CESAR,18
29/10/2018,CHOCÓ,31
29/10/2018,CÓRDOBA,43
29/10/2018,CUNDINAMARCA,16
29/10/2018,GUAJIRA,30
29/10/2018,HUILA,-
29/10/2018,MAGDALENA,19
29/10/2018,MAGDALENA,76
29/10/2018,META,35
29/10/2018,NARIÑO,37
29/10/2018,NARIÑO,18
29/10/2018,VALLE,39
29/10/2018,VALLE,32
30/10/2018,ANTIOQUIA,37
30/10/2018,ANTIOQUIA,30
30/10/2018,ANTIOQUIA,40
30/10/2018,ANTIOQUIA,37
30/10/2018,ANTIOQUIA,29
30/10/2018,ANTIOQUIA,27
30/10/2018,ATLÁNTICO,36
30/10/2018,BOLÍVAR,28
30/10/2018,CAUCA,21
30/10/2018,CAUCA,19
30/10/2018,CUNDINAMARCA,35
30/10/2018,CUNDINAMARCA,67
30/10/2018,MAGDALENA,26
30/10/2018,META,41
30/10/2018,NARIÑO,34
30/10/2018,NORTE DE SANTANDER,25
30/10/2018,NORTE DE SANTANDER,33
30/10/2018,RISARALDA,43
30/10/2018,VALLE,25
30/10/2018,VALLE,28
30/10/2018,VALLE,30
30/10/2018,VALLE,47
30/10/2018,VALLE,42
31/10/2018,ANTIOQUIA,33
31/10/2018,ANTIOQUIA,45
31/10/2018,ANTIOQUIA,36
31/10/2018,ANTIOQUIA,31
31/10/2018,ATLÁNTICO,22
31/10/2018,BOLÍVAR,28
31/10/2018,BOLÍVAR,20
31/10/2018,CAQUETÁ,40
31/10/2018,CAQUETÁ,30
31/10/2018,CAUCA,35
31/10/2018,CAUCA,20
31/10/2018,CAUCA,38
31/10/2018,CÓRDOBA,26
31/10/2018,CÓRDOBA,49
31/10/2018,CUNDINAMARCA,77
31/10/2018,CUNDINAMARCA,23
31/10/2018,CUNDINAMARCA,21
31/10/2018,CUNDINAMARCA,19
31/10/2018,CUNDINAMARCA,21
31/10/2018,HUILA,41
31/10/2018,MAGDALENA,58
31/10/2018,META,26
31/10/2018,NARIÑO,43
31/10/2018,NARIÑO,24
31/10/2018,NARIÑO,28
31/10/2018,QUINDÍO,24
31/10/2018,SUCRE,27
31/10/2018,SUCRE,21
31/10/2018,VALLE,22
31/10/2018,VALLE,36
31/10/2018,VALLE,28
01/11/2018,ANTIOQUIA,39
01/11/2018,ANTIOQUIA,57
01/11/2018,ANTIOQUIA,41
01/11/2018,ANTIOQUIA,17
01/11/2018,ATLÁNTICO,27
01/11/2018,ATLÁNTICO,25
01/11/2018,BOLÍVAR,35
01/11/2018,BOYACÁ,51
01/11/2018,BOYACÁ,58
01/11/2018,CAUCA,45
01/11/2018,CAUCA,52
01/11/2018,CÓRDOBA,41
01/11/2018,CUNDINAMARCA,50
01/11/2018,CUNDINAMARCA,44
01/11/2018,CUNDINAMARCA,75
01/11/2018,CUNDINAMARCA,23
01/11/2018,CUNDINAMARCA,24
01/11/2018,CUNDINAMARCA,76
01/11/2018,CUNDINAMARCA,37
01/11/2018,GUAJIRA,30
01/11/2018,NARIÑO,63
01/11/2018,NARIÑO,30
01/11/2018,NORTE DE SANTANDER,28
01/11/2018,QUINDÍO,17
01/11/2018,RISARALDA,26
01/11/2018,VALLE,21
01/11/2018,VALLE,28
01/11/2018,VALLE,33
01/11/2018,VALLE,37
01/11/2018,VALLE,20
01/11/2018,VALLE,20
02/11/2018,ANTIOQUIA,60
02/11/2018,ANTIOQUIA,35
02/11/2018,ANTIOQUIA,21
02/11/2018,ANTIOQUIA,26
02/11/2018,ATLÁNTICO,20
02/11/2018,ATLÁNTICO,21
02/11/2018,BOLÍVAR,16
02/11/2018,CUNDINAMARCA,33
02/11/2018,CUNDINAMARCA,60
02/11/2018,CUNDINAMARCA,29
02/11/2018,CUNDINAMARCA,20
02/11/2018,CUNDINAMARCA,28
02/11/2018,CUNDINAMARCA,31
02/11/2018,GUAJIRA,37
02/11/2018,HUILA,38
02/11/2018,NARIÑO,32
02/11/2018,NARIÑO,31
02/11/2018,NORTE DE SANTANDER,24
02/11/2018,NORTE DE SANTANDER,30
02/11/2018,NORTE DE SANTANDER,30
02/11/2018,QUINDÍO,21
02/11/2018,TOLIMA,21
02/11/2018,TOLIMA,22
02/11/2018,TOLIMA,29
02/11/2018,VALLE,23
02/11/2018,VALLE,83
02/11/2018,VALLE,20
02/11/2018,VALLE,38
02/11/2018,VALLE,30
03/11/2018,ANTIOQUIA,33
03/11/2018,ANTIOQUIA,29
03/11/2018,ANTIOQUIA,33
03/11/2018,ANTIOQUIA,20
03/11/2018,ANTIOQUIA,19
03/11/2018,ANTIOQUIA,56
03/11/2018,ATLÁNTICO,24
03/11/2018,ATLÁNTICO,25
03/11/2018,BOLÍVAR,19
03/11/2018,BOYACÁ,46
03/11/2018,CAUCA,33
03/11/2018,CHOCÓ,40
03/11/2018,CUNDINAMARCA,30
03/11/2018,CUNDINAMARCA,17
03/11/2018,CUNDINAMARCA,65
03/11/2018,CUNDINAMARCA,20
03/11/2018,CUNDINAMARCA,26
03/11/2018,GUAJIRA,40
03/11/2018,MAGDALENA,26
03/11/2018,NARIÑO,27
03/11/2018,NORTE DE SANTANDER,29
03/11/2018,NORTE DE SANTANDER,32
03/11/2018,PUTUMAYO,49
03/11/2018,SANTANDER,60
03/11/2018,VALLE,27
03/11/2018,VALLE,25
03/11/2018,VALLE,35
03/11/2018,VALLE,49
03/11/2018,VALLE,18
03/11/2018,VALLE,14
03/11/2018,VALLE,33
03/11/2018,VALLE,26
03/11/2018,VALLE,20
03/11/2018,VALLE,17
04/11/2018,ANTIOQUIA,38
04/11/2018,ANTIOQUIA,34
04/11/2018,ANTIOQUIA,27
04/11/2018,ANTIOQUIA,64
04/11/2018,ANTIOQUIA,18
04/11/2018,ANTIOQUIA,41
04/11/2018,ARAUCA,34
04/11/2018,ATLÁNTICO,24
04/11/2018,ATLÁNTICO,25
04/11/2018,BOLÍVAR,29
04/11/2018,BOLÍVAR,29
04/11/2018,BOLÍVAR,57
04/11/2018,CALDAS,26
04/11/2018,CAUCA,47
04/11/2018,CAUCA,22
04/11/2018,CAUCA,39
04/11/2018,CAUCA,38
04/11/2018,CAUCA,49
04/11/2018,CESAR,60
04/11/2018,CESAR,20
04/11/2018,CESAR,38
04/11/2018,CESAR,30
04/11/2018,CÓRDOBA,23
04/11/2018,CÓRDOBA,36
04/11/2018,CÓRDOBA,59
04/11/2018,CUNDINAMARCA,38
04/11/2018,CUNDINAMARCA,22
04/11/2018,CUNDINAMARCA,21
04/11/2018,GUAJIRA,21
04/11/2018,MAGDALENA,28
04/11/2018,META,46
04/11/2018,META,35
04/11/2018,NARIÑO,80
04/11/2018,NARIÑO,48
04/11/2018,NARIÑO,26
04/11/2018,NORTE DE SANTANDER,23
04/11/2018,NORTE DE SANTANDER,20
04/11/2018,NORTE DE SANTANDER,25
04/11/2018,NORTE DE SANTANDER,15
04/11/2018,QUINDÍO,28
04/11/2018,RISARALDA,46
04/11/2018,SANTANDER,30
04/11/2018,TOLIMA,46
04/11/2018,VALLE,37
04/11/2018,VALLE,36
04/11/2018,VALLE,49
04/11/2018,VALLE,48
05/11/2018,ANTIOQUIA,37
05/11/2018,ANTIOQUIA,21
05/11/2018,ANTIOQUIA,21
05/11/2018,ANTIOQUIA,30
05/11/2018,ANTIOQUIA,30
05/11/2018,BOLÍVAR,40
05/11/2018,CAUCA,22
05/11/2018,CAUCA,39
05/11/2018,CAUCA,20
05/11/2018,CAUCA,28
05/11/2018,CAUCA,19
05/11/2018,CUNDINAMARCA,19
05/11/2018,CUNDINAMARCA,33
05/11/2018,CUNDINAMARCA,39
05/11/2018,CUNDINAMARCA,52
05/11/2018,CUNDINAMARCA,23
05/11/2018,NARIÑO,47
05/11/2018,NORTE DE SANTANDER,47
05/11/2018,PUTUMAYO,32
05/11/2018,PUTUMAYO,36
05/11/2018,VALLE,38
05/11/2018,VALLE,28
05/11/2018,VALLE,18
05/11/2018,VALLE,46
05/11/2018,VALLE,20
05/11/2018,VALLE,31
05/11/2018,VALLE,29
05/11/2018,VICHADA,35
06/11/2018,ANTIOQUIA,23
06/11/2018,ANTIOQUIA,17
06/11/2018,ANTIOQUIA,19
06/11/2018,ANTIOQUIA,25
06/11/2018,ANTIOQUIA,64
06/11/2018,ANTIOQUIA,30
06/11/2018,ARAUCA,55
06/11/2018,ATLÁNTICO,35
06/11/2018,ATLÁNTICO,31
06/11/2018,BOLÍVAR,20
06/11/2018,CALDAS,60
06/11/2018,CAQUETÁ,42
06/11/2018,CESAR,60
06/11/2018,CÓRDOBA,48
06/11/2018,CUNDINAMARCA,53
06/11/2018,CUNDINAMARCA,41
06/11/2018,NARIÑO,53
06/11/2018,NARIÑO,35
06/11/2018,NORTE DE SANTANDER,20
06/11/2018,NORTE DE SANTANDER,-
06/11/2018,PUTUMAYO,37
06/11/2018,QUINDÍO,23
06/11/2018,VALLE,61
06/11/2018,VALLE,22
06/11/2018,VALLE,40
07/11/2018,ANTIOQUIA,32
07/11/2018,ANTIOQUIA,38
07/11/2018,ANTIOQUIA,17
07/11/2018,ANTIOQUIA,28
07/11/2018,ANTIOQUIA,41
07/11/2018,ANTIOQUIA,38
07/11/2018,ANTIOQUIA,43
07/11/2018,ATLÁNTICO,21
07/11/2018,BOLÍVAR,25
07/11/2018,CASANARE,19
07/11/2018,CUNDINAMARCA,26
07/11/2018,CUNDINAMARCA,20
07/11/2018,CUNDINAMARCA,20
07/11/2018,CUNDINAMARCA,58
07/11/2018,HUILA,58
07/11/2018,META,26
07/11/2018,META,24
07/11/2018,RISARALDA,59
07/11/2018,SUCRE,19
07/11/2018,TOLIMA,20
07/11/2018,VALLE,23
07/11/2018,VALLE,16
07/11/2018,VALLE,33
07/11/2018,VALLE,30
07/11/2018,VALLE,51
07/11/2018,VALLE,34
08/11/2018,ANTIOQUIA,-
08/11/2018,ANTIOQUIA,26
08/11/2018,ANTIOQUIA,39
08/11/2018,ANTIOQUIA,50
08/11/2018,ANTIOQUIA,61
08/11/2018,ANTIOQUIA,23
08/11/2018,ANTIOQUIA,37
08/11/2018,ARAUCA,29
08/11/2018,ATLÁNTICO,31
08/11/2018,BOLÍVAR,47
08/11/2018,BOLÍVAR,17
08/11/2018,BOLÍVAR,42
08/11/2018,BOLÍVAR,43
08/11/2018,BOLÍVAR,19
08/11/2018,CAQUETÁ,53
08/11/2018,CAUCA,28
08/11/2018,CHOCÓ,33
08/11/2018,CUNDINAMARCA,22
08/11/2018,CUNDINAMARCA,48
08/11/2018,CUNDINAMARCA,57
08/11/2018,CUNDINAMARCA,19
08/11/2018,HUILA,88
08/11/2018,NORTE DE SANTANDER,30
08/11/2018,NORTE DE SANTANDER,33
08/11/2018,NORTE DE SANTANDER,35
08/11/2018,RISARALDA,37
08/11/2018,SUCRE,34
08/11/2018,TOLIMA,6
08/11/2018,TOLIMA,39
08/11/2018,VALLE,14
08/11/2018,VALLE,38
08/11/2018,VALLE,21
08/11/2018,VALLE,24
08/11/2018,VALLE,34
08/11/2018,VALLE,25
09/11/2018,ANTIOQUIA,21
09/11/2018,ANTIOQUIA,37
09/11/2018,ANTIOQUIA,39
09/11/2018,ANTIOQUIA,29
09/11/2018,ANTIOQUIA,20
09/11/2018,ATLÁNTICO,21
09/11/2018,ATLÁNTICO,29
09/11/2018,ATLÁNTICO,21
09/11/2018,BOLÍVAR,48
09/11/2018,CALDAS,55
09/11/2018,CAUCA,35
09/11/2018,CÓRDOBA,39
09/11/2018,GUAJIRA,30
09/11/2018,HUILA,25
09/11/2018,HUILA,28
09/11/2018,MAGDALENA,48
09/11/2018,NARIÑO,25
09/11/2018,NARIÑO,20
09/11/2018,NARIÑO,38
09/11/2018,PUTUMAYO,34
09/11/2018,SANTANDER,28
09/11/2018,SANTANDER,15
09/11/2018,TOLIMA,32
09/11/2018,VALLE,35
09/11/2018,VALLE,23
09/11/2018,VALLE,21
09/11/2018,VALLE,23
09/11/2018,VALLE,18
09/11/2018,VALLE,16
09/11/2018,VALLE,25
09/11/2018,VALLE,20
09/11/2018,VALLE,23
09/11/2018,VALLE,19
09/11/2018,VALLE,64
09/11/2018,VALLE,18
10/11/2018,ANTIOQUIA,24
10/11/2018,ANTIOQUIA,20
10/11/2018,ANTIOQUIA,25
10/11/2018,ANTIOQUIA,17
10/11/2018,ANTIOQUIA,19
10/11/2018,ANTIOQUIA,30
10/11/2018,ANTIOQUIA,20
10/11/2018,ANTIOQUIA,34
10/11/2018,ANTIOQUIA,38
10/11/2018,ATLÁNTICO,28
10/11/2018,ATLÁNTICO,23
10/11/2018,ATLÁNTICO,22
10/11/2018,BOLÍVAR,30
10/11/2018,BOLÍVAR,64
10/11/2018,BOLÍVAR,32
10/11/2018,BOLÍVAR,16
10/11/2018,BOLÍVAR,30
10/11/2018,CAUCA,28
10/11/2018,CAUCA,23
10/11/2018,CAUCA,65
10/11/2018,CUNDINAMARCA,28
10/11/2018,CUNDINAMARCA,45
10/11/2018,CUNDINAMARCA,15
10/11/2018,CUNDINAMARCA,24
10/11/2018,GUAJIRA,49
10/11/2018,HUILA,43
10/11/2018,HUILA,27
10/11/2018,MAGDALENA,28
10/11/2018,MAGDALENA,33
10/11/2018,MAGDALENA,42
10/11/2018,META,43
10/11/2018,META,46
10/11/2018,META,26
10/11/2018,META,59
10/11/2018,NARIÑO,21
10/11/2018,NORTE DE SANTANDER,26
10/11/2018,PUTUMAYO,52
10/11/2018,SUCRE,40
10/11/2018,TOLIMA,3
10/11/2018,VALLE,40
10/11/2018,VALLE,30
10/11/2018,VALLE,49
10/11/2018,VALLE,28
10/11/2018,VALLE,36
10/11/2018,VALLE,44
11/11/2018,ANTIOQUIA,42
11/11/2018,ANTIOQUIA,39
11/11/2018,ANTIOQUIA,36
11/11/2018,ANTIOQUIA,45
11/11/2018,ANTIOQUIA,36
11/11/2018,ANTIOQUIA,19
11/11/2018,ANTIOQUIA,28
11/11/2018,ANTIOQUIA,19
11/11/2018,ANTIOQUIA,26
11/11/2018,ANTIOQUIA,18
11/11/2018,ATLÁNTICO,19
11/11/2018,ATLÁNTICO,32
11/11/2018,ATLÁNTICO,27
11/11/2018,BOLÍVAR,26
11/11/2018,BOLÍVAR,22
11/11/2018,BOLÍVAR,30
11/11/2018,BOLÍVAR,27
11/11/2018,BOLÍVAR,28
11/11/2018,CALDAS,19
11/11/2018,CALDAS,18
11/11/2018,CAUCA,38
11/11/2018,CAUCA,24
11/11/2018,CAUCA,55
11/11/2018,CAUCA,19
11/11/2018,CAUCA,21
11/11/2018,CAUCA,23
11/11/2018,CHOCÓ,44
11/11/2018,CHOCÓ,28
11/11/2018,CHOCÓ,25
11/11/2018,CÓRDOBA,22
11/11/2018,CÓRDOBA,26
11/11/2018,CUNDINAMARCA,19
11/11/2018,CUNDINAMARCA,41
11/11/2018,CUNDINAMARCA,27
11/11/2018,GUAJIRA,27
11/11/2018,HUILA,35
11/11/2018,META,24
11/11/2018,META,25
11/11/2018,NORTE DE SANTANDER,35
11/11/2018,NORTE DE SANTANDER,37
11/11/2018,NORTE DE SANTANDER,29
11/11/2018,SANTANDER,36
11/11/2018,TOLIMA,17
11/11/2018,VALLE,49
11/11/2018,VALLE,27
11/11/2018,VALLE,32
11/11/2018,VALLE,27
11/11/2018,VALLE,28
11/11/2018,VALLE,53
11/11/2018,VALLE,55
11/11/2018,VALLE,17
12/11/2018,ANTIOQUIA,36
12/11/2018,ANTIOQUIA,19
12/11/2018,ANTIOQUIA,24
12/11/2018,ANTIOQUIA,22
12/11/2018,ANTIOQUIA,31
12/11/2018,ANTIOQUIA,51
12/11/2018,ARAUCA,31
12/11/2018,CAUCA,26
12/11/2018,CAUCA,47
12/11/2018,CAUCA,61
12/11/2018,CESAR,33
12/11/2018,CÓRDOBA,30
12/11/2018,CUNDINAMARCA,17
12/11/2018,CUNDINAMARCA,32
12/11/2018,CUNDINAMARCA,42
12/11/2018,CUNDINAMARCA,34
12/11/2018,CUNDINAMARCA,32
12/11/2018,HUILA,20
12/11/2018,MAGDALENA,43
12/11/2018,MAGDALENA,32
12/11/2018,NARIÑO,23
12/11/2018,NARIÑO,40
12/11/2018,NORTE DE SANTANDER,37
12/11/2018,QUINDÍO,37
12/11/2018,SANTANDER,72
12/11/2018,SUCRE,21
12/11/2018,VALLE,40
12/11/2018,VALLE,51
12/11/2018,VALLE,29
12/11/2018,VALLE,14
12/11/2018,VALLE,29
13/11/2018,ANTIOQUIA,32
13/11/2018,ANTIOQUIA,21
13/11/2018,ANTIOQUIA,17
13/11/2018,ANTIOQUIA,19
13/11/2018,ANTIOQUIA,33
13/11/2018,ANTIOQUIA,27
13/11/2018,ANTIOQUIA,28
13/11/2018,ANTIOQUIA,57
13/11/2018,ATLÁNTICO,56
13/11/2018,ATLÁNTICO,32
13/11/2018,BOLÍVAR,23
13/11/2018,CASANARE,34
13/11/2018,CAUCA,31
13/11/2018,CESAR,30
13/11/2018,CUNDINAMARCA,17
13/11/2018,CUNDINAMARCA,37
13/11/2018,GUAINÍA,36
13/11/2018,GUAJIRA,18
13/11/2018,GUAJIRA,22
13/11/2018,GUAJIRA,23
13/11/2018,HUILA,31
13/11/2018,MAGDALENA,71
13/11/2018,MAGDALENA,39
13/11/2018,NARIÑO,25
13/11/2018,NARIÑO,16
13/11/2018,NARIÑO,25
13/11/2018,NARIÑO,26
13/11/2018,NORTE DE SANTANDER,47
13/11/2018,PUTUMAYO,9
13/11/2018,QUINDÍO,28
13/11/2018,SANTANDER,1
13/11/2018,SUCRE,35
13/11/2018,TOLIMA,37
13/11/2018,VALLE,29
13/11/2018,VALLE,27
13/11/2018,VALLE,27
13/11/2018,VALLE,29
14/11/2018,ANTIOQUIA,13
14/11/2018,ANTIOQUIA,24
14/11/2018,ANTIOQUIA,22
14/11/2018,ANTIOQUIA,38
14/11/2018,ATLÁNTICO,50
14/11/2018,BOYACÁ,34
14/11/2018,CALDAS,35
14/11/2018,CAQUETÁ,49
14/11/2018,CHOCÓ,58
14/11/2018,CUNDINAMARCA,18
14/11/2018,CUNDINAMARCA,47
14/11/2018,CUNDINAMARCA,22
14/11/2018,MAGDALENA,70
14/11/2018,NORTE DE SANTANDER,23
14/11/2018,NORTE DE SANTANDER,37
14/11/2018,NORTE DE SANTANDER,68
14/11/2018,SANTANDER,26
14/11/2018,SUCRE,27
14/11/2018,SUCRE,27
14/11/2018,VALLE,25
14/11/2018,VALLE,18
14/11/2018,VALLE,24
14/11/2018,VALLE,22
14/11/2018,VALLE,24
14/11/2018,VALLE,26
14/11/2018,VALLE,34
14/11/2018,VALLE,76
14/11/2018,VALLE,18
15/11/2018,ANTIOQUIA,24
15/11/2018,ANTIOQUIA,35
15/11/2018,ANTIOQUIA,31
15/11/2018,ANTIOQUIA,21
15/11/2018,ANTIOQUIA,26
15/11/2018,ANTIOQUIA,24
15/11/2018,ATLÁNTICO,21
15/11/2018,BOLÍVAR,62
15/11/2018,CAUCA,49
15/11/2018,CAUCA,18
15/11/2018,CAUCA,35
15/11/2018,CUNDINAMARCA,33
15/11/2018,HUILA,25
15/11/2018,HUILA,44
